NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GO_POSITIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT	30		Rejected!	
GO_MUSCLE_CELL_DIFFERENTIATION	237	25		
GO_ACTIVATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY	12		Rejected!	
GO_PHOSPHATIDYLCHOLINE_ACYL_CHAIN_REMODELING	26		Rejected!	
GO_RNA_LOCALIZATION	185	30		
GO_MULTI_ORGANISM_MEMBRANE_ORGANIZATION	31		Rejected!	
GO_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT	33		Rejected!	
GO_HISTONE_H4_ACETYLATION	50		Rejected!	
GO_MATING_BEHAVIOR	23		Rejected!	
GO_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	49	17		
GO_REGULATION_OF_PROTEIN_POLYUBIQUITINATION	13		Rejected!	
GO_INACTIVATION_OF_MAPK_ACTIVITY	26		Rejected!	
GO_PEPTIDYL_ARGININE_METHYLATION	14		Rejected!	
GO_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	21		Rejected!	
GO_HISTONE_PHOSPHORYLATION	25		Rejected!	
GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	100		Rejected!	
GO_MULTICELLULAR_ORGANISM_REPRODUCTION	768	51		
GO_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION	65		Rejected!	
GO_NEGATIVE_REGULATION_OF_NECROTIC_CELL_DEATH	11		Rejected!	
GO_REGULATION_OF_ORGANELLE_ORGANIZATION	1178	103		
GO_PHOSPHORYLATION	1228	81		
GO_REGULATION_OF_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS	22		Rejected!	
GO_STRIATED_MUSCLE_ADAPTATION	23		Rejected!	
GO_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE	131		Rejected!	
GO_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION	184		Rejected!	
GO_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION	211	22		
GO_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT	35		Rejected!	
GO_POSITIVE_REGULATION_OF_VIRAL_PROCESS	92	15		
GO_PROSTATE_GLANDULAR_ACINUS_DEVELOPMENT	11		Rejected!	
GO_REGULATION_OF_PROTEOLYSIS	711	83		
GO_ENDOCYTOSIS	509	40		
GO_PROTEIN_LOCALIZATION_TO_NUCLEUS	156	20		
GO_PEPTIDE_CATABOLIC_PROCESS	25		Rejected!	
GO_REGULATION_OF_MHC_CLASS_II_BIOSYNTHETIC_PROCESS	13		Rejected!	
GO_RAC_PROTEIN_SIGNAL_TRANSDUCTION	19		Rejected!	
GO_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT	21		Rejected!	
GO_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL	28		Rejected!	
GO_CELLULAR_COMPONENT_DISASSEMBLY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS	43		Rejected!	
GO_POSITIVE_REGULATION_OF_SECRETION	370	34		
GO_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	197	22		
GO_POSITIVE_REGULATION_OF_CELL_CYCLE	332	36		
GO_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION	552	65		
GO_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION	86		Rejected!	
GO_NEURONAL_ACTION_POTENTIAL	28		Rejected!	
GO_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	50		Rejected!	
GO_RETROGRADE_TRANSPORT_VESICLE_RECYCLING_WITHIN_GOLGI	24		Rejected!	
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	29		Rejected!	
GO_PARASYMPATHETIC_NERVOUS_SYSTEM_DEVELOPMENT	17		Rejected!	
GO_BASEMENT_MEMBRANE_ORGANIZATION	11		Rejected!	
GO_SOMITE_DEVELOPMENT	78		Rejected!	
GO_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	102		Rejected!	
GO_NEGATIVE_REGULATION_OF_VIRAL_RELEASE_FROM_HOST_CELL	16		Rejected!	
GO_SERINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	42		Rejected!	
GO_SERTOLI_CELL_DIFFERENTIATION	20		Rejected!	
GO_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	29		Rejected!	
GO_RNA_SPLICING	367	68		
GO_VENTRICULAR_CARDIAC_MUSCLE_CELL_DEVELOPMENT	13		Rejected!	
GO_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION	89		Rejected!	
GO_REGULATION_OF_MUSCLE_ADAPTATION	63		Rejected!	
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING	156	16		
GO_OLFACTORY_BULB_INTERNEURON_DEVELOPMENT	11		Rejected!	
GO_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	983	78		
GO_FEMALE_GENITALIA_DEVELOPMENT	16		Rejected!	
GO_NEUROBLAST_PROLIFERATION	29		Rejected!	
GO_ERYTHROSE_4_PHOSPHATE_PHOSPHOENOLPYRUVATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	11		Rejected!	
GO_MIDGUT_DEVELOPMENT	14		Rejected!	
GO_MITOCHONDRION_DISTRIBUTION	11		Rejected!	
GO_PEPTIDYL_METHIONINE_MODIFICATION	12		Rejected!	
GO_IMMUNOLOGICAL_SYNAPSE_FORMATION	11		Rejected!	
GO_VITAMIN_METABOLIC_PROCESS	120	15		
GO_MUSCLE_CELL_DEVELOPMENT	128		Rejected!	
GO_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	135		Rejected!	
GO_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	73		Rejected!	
GO_NUCLEOTIDE_SUGAR_BIOSYNTHETIC_PROCESS	19		Rejected!	
GO_NEGATIVE_REGULATION_OF_AXONOGENESIS	65		Rejected!	
GO_LEUKOCYTE_MIGRATION_INVOLVED_IN_INFLAMMATORY_RESPONSE	11		Rejected!	
GO_OSTEOCLAST_DIFFERENTIATION	30		Rejected!	
GO_CARBOHYDRATE_DERIVATIVE_TRANSPORT	50		Rejected!	
GO_DEFINITIVE_HEMOPOIESIS	17		Rejected!	
GO_RENAL_FILTRATION	12		Rejected!	
GO_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	98		Rejected!	
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	81		Rejected!	
GO_RESPONSE_TO_TUMOR_NECROSIS_FACTOR	233	27		
GO_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	99		Rejected!	
GO_PROTEIN_ALKYLATION	117		Rejected!	
GO_ATRIOVENTRICULAR_VALVE_MORPHOGENESIS	16		Rejected!	
GO_REGULATION_OF_INTRACELLULAR_TRANSPORT	621	59		
GO_CARDIAC_CONDUCTION	82		Rejected!	
GO_AORTA_MORPHOGENESIS	22		Rejected!	
GO_RESPONSE_TO_ALCOHOL	362	41		
GO_CELLULAR_HOMEOSTASIS	676	69		
GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH	32		Rejected!	
GO_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS	114		Rejected!	
GO_POSITIVE_REGULATION_OF_DEPHOSPHORYLATION	47		Rejected!	
GO_PROTEIN_INSERTION_INTO_MEMBRANE	23		Rejected!	
GO_ACTIVATION_OF_MAPK_ACTIVITY	137		Rejected!	
GO_EMBRYONIC_ORGAN_DEVELOPMENT	406	27		
GO_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	21		Rejected!	
GO_POSITIVE_REGULATION_OF_ORGAN_GROWTH	38		Rejected!	
GO_EPOXYGENASE_P450_PATHWAY	18		Rejected!	
GO_MAMMARY_GLAND_DUCT_MORPHOGENESIS	28		Rejected!	
GO_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	13		Rejected!	
GO_AMINO_ACID_IMPORT	15		Rejected!	
GO_IMP_BIOSYNTHETIC_PROCESS	11		Rejected!	
GO_POSITIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	29		Rejected!	
GO_LYMPHOCYTE_APOPTOTIC_PROCESS	18		Rejected!	
GO_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	102		Rejected!	
GO_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS	96	18		
GO_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION	19		Rejected!	
GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION	11		Rejected!	
GO_GLYCOSYL_COMPOUND_CATABOLIC_PROCESS	42		Rejected!	
GO_PROTEIN_HYDROXYLATION	18		Rejected!	
GO_PEPTIDYL_LYSINE_METHYLATION	74		Rejected!	
GO_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	13		Rejected!	
GO_PROTEIN_TETRAMERIZATION	135		Rejected!	
GO_REGULATION_OF_TISSUE_REMODELING	62		Rejected!	
GO_RESPONSE_TO_ISOQUINOLINE_ALKALOID	30		Rejected!	
GO_POSITIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	88		Rejected!	
GO_HISTONE_H3_ACETYLATION	46		Rejected!	
GO_ENDOTHELIAL_TUBE_MORPHOGENESIS	11		Rejected!	
GO_REGULATION_OF_ANION_TRANSPORT	138		Rejected!	
GO_CELLULAR_RESPONSE_TO_DEXAMETHASONE_STIMULUS	27		Rejected!	
GO_NEGATIVE_REGULATION_OF_DNA_REPLICATION	55		Rejected!	
GO_RESPONSE_TO_OSMOTIC_STRESS	63		Rejected!	
GO_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	36		Rejected!	
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	68		Rejected!	
GO_RUFFLE_ORGANIZATION	21		Rejected!	
GO_DNA_PACKAGING	194	16		
GO_MUSCLE_CELL_MIGRATION	18		Rejected!	
GO_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS	16		Rejected!	
GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	740	65		
GO_SINGLE_ORGANISM_CATABOLIC_PROCESS	957	114		
GO_NEGATIVE_REGULATION_OF_PROTEIN_MATURATION	35		Rejected!	
GO_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA	33		Rejected!	
GO_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_EXONUCLEOLYTIC	35		Rejected!	
GO_ADAPTATION_OF_SIGNALING_PATHWAY	21		Rejected!	
GO_TRANSCYTOSIS	11		Rejected!	
GO_EPITHELIAL_CELL_MATURATION	15		Rejected!	
GO_NEGATIVE_REGULATION_OF_GENE_SILENCING	19		Rejected!	
GO_REGULATION_OF_CELL_DEVELOPMENT	836	51		
GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	145	30		
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	90	15		
GO_REGULATION_OF_MEMBRANE_REPOLARIZATION	30		Rejected!	
GO_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	387	36		
GO_SNRNA_METABOLIC_PROCESS	82		Rejected!	
GO_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION	609	39		
GO_PEPTIDYL_LYSINE_DIMETHYLATION	12		Rejected!	
GO_PROTEIN_IMPORT_INTO_PEROXISOME_MATRIX	13		Rejected!	
GO_POSITIVE_REGULATION_OF_ATPASE_ACTIVITY	41		Rejected!	
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_GOLGI	20		Rejected!	
GO_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT	27		Rejected!	
GO_LIMBIC_SYSTEM_DEVELOPMENT	100		Rejected!	
GO_NEGATIVE_REGULATION_OF_CELL_KILLING	18		Rejected!	
GO_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS	15		Rejected!	
GO_REGULATION_OF_CELLULAR_PH	75		Rejected!	
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	82		Rejected!	
GO_AXIS_ELONGATION	27		Rejected!	
GO_REGULATION_OF_MITOTIC_CELL_CYCLE	468	52		
GO_CATABOLIC_PROCESS	1773	268		
GO_T_CELL_DIFFERENTIATION	123		Rejected!	
GO_REGULATION_OF_CATION_CHANNEL_ACTIVITY	88		Rejected!	
GO_POSITIVE_REGULATION_OF_RECEPTOR_RECYCLING	11		Rejected!	
GO_RESPONSE_TO_MISFOLDED_PROTEIN	14		Rejected!	
GO_TRANSMEMBRANE_TRANSPORT	1098	105		
GO_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	229	21		
GO_NEGATIVE_REGULATION_OF_NEURON_DEATH	171	15		
GO_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	684	66		
GO_DEFENSE_RESPONSE_TO_FUNGUS	39		Rejected!	
GO_RIBONUCLEOSIDE_CATABOLIC_PROCESS	25		Rejected!	
GO_POSITIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	19		Rejected!	
GO_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING	62		Rejected!	
GO_REGULATION_OF_FILOPODIUM_ASSEMBLY	40		Rejected!	
GO_REGULATION_OF_CELL_PROJECTION_SIZE	12		Rejected!	
GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC	31		Rejected!	
GO_NEGATIVE_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY	12		Rejected!	
GO_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	22		Rejected!	
GO_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	68		Rejected!	
GO_MYELOID_DENDRITIC_CELL_ACTIVATION	26		Rejected!	
GO_MESONEPHROS_DEVELOPMENT	90		Rejected!	
GO_EMBRYONIC_HEART_TUBE_MORPHOGENESIS	62		Rejected!	
GO_MESODERMAL_CELL_FATE_COMMITMENT	13		Rejected!	
GO_REGULATION_OF_DENDRITE_DEVELOPMENT	120		Rejected!	
GO_RESPONSE_TO_LIGHT_STIMULUS	280	29		
GO_UTP_METABOLIC_PROCESS	12		Rejected!	
GO_REGULATION_OF_AXONOGENESIS	168		Rejected!	
GO_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY	18		Rejected!	
GO_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	25		Rejected!	
GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_HORMONE	35		Rejected!	
GO_REGULATION_OF_NEUTROPHIL_MIGRATION	32		Rejected!	
GO_CELLULAR_RESPONSE_TO_MECHANICAL_STIMULUS	80		Rejected!	
GO_PENTOSE_METABOLIC_PROCESS	13		Rejected!	
GO_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	364	41		
GO_PHAGOCYTOSIS	190		Rejected!	
GO_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS	20		Rejected!	
GO_ALKALOID_METABOLIC_PROCESS	14		Rejected!	
GO_POSITIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH	11		Rejected!	
GO_CENTROMERE_COMPLEX_ASSEMBLY	48		Rejected!	
GO_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	18		Rejected!	
GO_RRNA_CONTAINING_RIBONUCLEOPROTEIN_COMPLEX_EXPORT_FROM_NUCLEUS	11		Rejected!	
GO_MITOTIC_SISTER_CHROMATID_COHESION	12		Rejected!	
GO_KINETOCHORE_ORGANIZATION	12		Rejected!	
GO_NEGATIVE_REGULATION_OF_GLUCOSE_IMPORT	14		Rejected!	
GO_GLUCOSE_CATABOLIC_PROCESS	29		Rejected!	
GO_REGULATION_OF_MYOBLAST_PROLIFERATION	11		Rejected!	
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN	17		Rejected!	
GO_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY	14		Rejected!	
GO_REGULATION_OF_TRANSCRIPTION_INVOLVED_IN_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE	27		Rejected!	
GO_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	52		Rejected!	
GO_INORGANIC_ION_TRANSMEMBRANE_TRANSPORT	583	46		
GO_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS	29		Rejected!	
GO_NEGATIVE_REGULATION_OF_CELL_CYCLE	433	39		
GO_POSITIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	36		Rejected!	
GO_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION	23		Rejected!	
GO_AXONAL_FASCICULATION	20		Rejected!	
GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	32		Rejected!	
GO_REGULATION_OF_CAMP_METABOLIC_PROCESS	129		Rejected!	
GO_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM	11		Rejected!	
GO_POSITIVE_REGULATION_OF_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION	48		Rejected!	
GO_FOLIC_ACID_METABOLIC_PROCESS	18		Rejected!	
GO_REGIONALIZATION	311	15		
GO_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	872	56		
GO_RESPONSE_TO_WATER	18		Rejected!	
GO_REGULATION_OF_CELL_KILLING	63		Rejected!	
GO_REGULATION_OF_ORGAN_MORPHOGENESIS	242	30		
GO_REGULATION_OF_CARBOHYDRATE_CATABOLIC_PROCESS	42		Rejected!	
GO_REGULATION_OF_RESPIRATORY_GASEOUS_EXCHANGE	23		Rejected!	
GO_GLYCOSYL_COMPOUND_BIOSYNTHETIC_PROCESS	120		Rejected!	
GO_CELLULAR_GLUCURONIDATION	22		Rejected!	
GO_RESPONSE_TO_OXIDATIVE_STRESS	352	57		
GO_REGULATION_OF_JUN_KINASE_ACTIVITY	81		Rejected!	
GO_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT	24		Rejected!	
GO_PHOSPHOLIPID_EFFLUX	14		Rejected!	
GO_MUCOPOLYSACCHARIDE_METABOLIC_PROCESS	108		Rejected!	
GO_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	1618	119		
GO_TRNA_PROCESSING	114		Rejected!	
GO_REGULATION_OF_SYNAPSE_MATURATION	14		Rejected!	
GO_REGULATION_OF_VASCULAR_PERMEABILITY	30		Rejected!	
GO_RESPONSE_TO_MECHANICAL_STIMULUS	210	23		
GO_SUBPALLIUM_DEVELOPMENT	22		Rejected!	
GO_SOMATIC_RECOMBINATION_OF_IMMUNOGLOBULIN_GENE_SEGMENTS	21		Rejected!	
GO_B_CELL_RECEPTOR_SIGNALING_PATHWAY	54		Rejected!	
GO_RECEPTOR_CATABOLIC_PROCESS	17		Rejected!	
GO_PYRIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	18		Rejected!	
GO_SIGNAL_PEPTIDE_PROCESSING	25		Rejected!	
GO_EPITHELIAL_CELL_FATE_COMMITMENT	15		Rejected!	
GO_SODIUM_ION_TRANSPORT	144	20		
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_2_BIOSYNTHETIC_PROCESS	12		Rejected!	
GO_REGULATION_OF_CGMP_BIOSYNTHETIC_PROCESS	22		Rejected!	
GO_APOPTOTIC_MITOCHONDRIAL_CHANGES	57		Rejected!	
GO_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM	20		Rejected!	
GO_T_CELL_APOPTOTIC_PROCESS	15		Rejected!	
GO_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY	18		Rejected!	
GO_REGULATION_OF_NECROPTOTIC_PROCESS	11		Rejected!	
GO_NEGATIVE_REGULATION_OF_HEART_GROWTH	12		Rejected!	
GO_POSITIVE_REGULATION_OF_ASTROCYTE_DIFFERENTIATION	12		Rejected!	
GO_SKELETAL_SYSTEM_MORPHOGENESIS	201		Rejected!	
GO_REGULATION_OF_MULTICELLULAR_ORGANISMAL_METABOLIC_PROCESS	38		Rejected!	
GO_LEUKOTRIENE_METABOLIC_PROCESS	33		Rejected!	
GO_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	25		Rejected!	
GO_RRNA_METHYLATION	19		Rejected!	
GO_GENE_SILENCING_BY_RNA	139		Rejected!	
GO_POSITIVE_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	21		Rejected!	
GO_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	98		Rejected!	
GO_REGULATED_EXOCYTOSIS	224		Rejected!	
GO_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	204		Rejected!	
GO_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	47		Rejected!	
GO_TEMPERATURE_HOMEOSTASIS	26		Rejected!	
GO_EMBRYONIC_CAMERA_TYPE_EYE_FORMATION	12		Rejected!	
GO_PROTEIN_O_LINKED_GLYCOSYLATION	101		Rejected!	
GO_PURINERGIC_RECEPTOR_SIGNALING_PATHWAY	28		Rejected!	
GO_NEGATIVE_REGULATION_OF_RECEPTOR_BINDING	12		Rejected!	
GO_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC	12		Rejected!	
GO_DOPAMINE_TRANSPORT	11		Rejected!	
GO_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	70		Rejected!	
GO_CIRCULATORY_SYSTEM_DEVELOPMENT	788	62		
GO_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS	30		Rejected!	
GO_POSITIVE_REGULATION_OF_GLUCONEOGENESIS	13		Rejected!	
GO_REGULATION_OF_CELL_PROLIFERATION	1496	139		
GO_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT	35		Rejected!	
GO_POSITIVE_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS	12		Rejected!	
GO_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	23		Rejected!	
GO_N_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION	26		Rejected!	
GO_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	111	18		
GO_NUCLEOTIDE_EXCISION_REPAIR_PREINCISION_COMPLEX_STABILIZATION	21		Rejected!	
GO_EMBRYONIC_PLACENTA_MORPHOGENESIS	22		Rejected!	
GO_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	30		Rejected!	
GO_REGULATION_OF_ERAD_PATHWAY	28		Rejected!	
GO_BEHAVIOR	516	25		
GO_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT	116		Rejected!	
GO_MANNOSYLATION	34		Rejected!	
GO_DNA_REPLICATION_INDEPENDENT_NUCLEOSOME_ORGANIZATION	53		Rejected!	
GO_AXON_EXTENSION	37		Rejected!	
GO_DERMATAN_SULFATE_METABOLIC_PROCESS	13		Rejected!	
GO_TRIVALENT_INORGANIC_CATION_TRANSPORT	39		Rejected!	
GO_POSITIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE	24		Rejected!	
GO_BILE_ACID_METABOLIC_PROCESS	35		Rejected!	
GO_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	48		Rejected!	
GO_INNERVATION	23		Rejected!	
GO_RESPONSE_TO_VIRUS	247	24		
GO_DEVELOPMENTAL_MATURATION	193	15		
GO_REGULATION_OF_CELLULAR_AMINO_ACID_METABOLIC_PROCESS	66	15		
GO_ALCOHOL_BIOSYNTHETIC_PROCESS	111	23		
GO_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY	43		Rejected!	
GO_ADIPOSE_TISSUE_DEVELOPMENT	32		Rejected!	
GO_PYRIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	22		Rejected!	
GO_PROTEIN_TARGETING_TO_LYSOSOME	15		Rejected!	
GO_ISOPRENOID_METABOLIC_PROCESS	126	22		
GO_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	32		Rejected!	
GO_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	23		Rejected!	
GO_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	616	66		
GO_NEGATIVE_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS	12		Rejected!	
GO_RESPONSE_TO_UV_B	16		Rejected!	
GO_CELLULAR_RESPONSE_TO_DRUG	67		Rejected!	
GO_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS	145	17		
GO_AUTOPHAGOSOME_ORGANIZATION	44		Rejected!	
GO_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	25		Rejected!	
GO_PROTEIN_AUTOPROCESSING	13		Rejected!	
GO_ERYTHROCYTE_DEVELOPMENT	24		Rejected!	
GO_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS	720	59		
GO_PHOSPHATIDYLINOSITOL_ACYL_CHAIN_REMODELING	16		Rejected!	
GO_POLYOL_BIOSYNTHETIC_PROCESS	26		Rejected!	
GO_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	44		Rejected!	
GO_ENDODERMAL_CELL_FATE_COMMITMENT	13		Rejected!	
GO_MONOAMINE_TRANSPORT	22		Rejected!	
GO_RESPONSE_TO_STARVATION	154	17		
GO_REGULATION_OF_GTPASE_ACTIVITY	673	30		
GO_POSITIVE_REGULATION_OF_CAMP_MEDIATED_SIGNALING	12		Rejected!	
GO_RESPONSE_TO_REDOX_STATE	12		Rejected!	
GO_REGULATION_OF_GLUCONEOGENESIS	38		Rejected!	
GO_POST_EMBRYONIC_DEVELOPMENT	89		Rejected!	
GO_CELLULAR_DEFENSE_RESPONSE	60		Rejected!	
GO_BIOLOGICAL_ADHESION	1032	72		
GO_CORTICAL_CYTOSKELETON_ORGANIZATION	36		Rejected!	
GO_HORMONE_METABOLIC_PROCESS	164	21		
GO_RESPONSE_TO_PURINE_CONTAINING_COMPOUND	158	26		
GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	172		Rejected!	
GO_UTERUS_DEVELOPMENT	18		Rejected!	
